Genes,Moran's I score,P-values,Adjusted P-values,Gene Indices
RP11-161H23.5,0.011344936143857889,0.0296,,8115
PILRB,0.011339901479921735,0.0297,,4963
TMEM244,0.011332128670362497,0.0297,,4486
NUP85,0.011327550641176836,0.0298,,11064
BPGM,0.011324493015399662,0.0298,,5107
PIK3CB,0.011324069112763473,0.0298,,2741
LIMK2,0.011321594374008495,0.0299,,12837
MBD5,0.011318252286947847,0.0299,,1863
CLIP4,0.01130419616591582,0.03,,1447
GALT,0.011301039487157615,0.0301,,6229
ALKBH6,0.011300202281202397,0.0301,,12223
OS9,0.011299905088009472,0.0301,,8247
TRBV27,0.011297698670923728,0.0301,,5186
SLC4A1AP,0.01129548114511929,0.0301,,1435
BAG5,0.011291876668430092,0.0302,,9274
TK1,0.011289804281614682,0.0302,,11117
AIMP1,0.01128797626996401,0.0302,,3208
EIF4EBP2,0.011281961482724909,0.0303,,7580
KIDINS220,0.011278209203138628,0.0303,,1346
DBNDD2,0.011278028170192344,0.0303,,11589
GOLGB1,0.011272590970308548,0.0304,,2654
FAM60A,0.011272289214629376,0.0304,,8049
MAP4K4,0.011268501131662483,0.0304,,1749
SLC35B4,0.011265130156755798,0.0305,,5105
NUFIP1,0.011261413715595376,0.0305,,8683
HIGD2A,0.011261100399452441,0.0305,,3858
APMAP,0.01125977518181951,0.0305,,11474
LINC00339,0.011253128553246734,0.0306,,191
RBM4B,0.011251997307217277,0.0306,,7068
PNPLA7,0.011248217693259177,0.0307,,6638
DIMT1,0.01124511319540647,0.0307,,3484
MEF2A,0.01124339951278256,0.0307,,9698
TRBV6-5,0.011242515665449983,0.0307,,5161
OXT,0.011240283118375834,0.0308,,11405
ZNF71,0.011239048992314494,0.0308,,12627
RP11-304L19.13,0.011237936202366898,0.0308,,9794
RP3-323P24.3,0.0112324201553748,0.0308,,5453
RTF1,0.011230544291102915,0.0309,,9377
MED7,0.01122780338275219,0.0309,,3812
SPATC1L,0.011224773356311028,0.0309,,13171
GLUD2,0.01121836603847482,0.031,,5592
DOCK5,0.011212998840375738,0.0311,,5776
CCDC25,0.011210202627455236,0.0311,,5787
ZNF202,0.011209631474640767,0.0311,,7341
TGFBR1,0.011209263401167,0.0311,,6383
CASC5,0.011206359063085463,0.0311,,9360
ZNF749,0.011205993482158585,0.0311,,12642
MRPL33,0.011205948328045407,0.0311,,1436
ZFP64,0.01120508965165206,0.0312,,11638
C2orf76,0.011201284558319627,0.0312,,1806
FAM161B,0.01119624621999544,0.0313,,9139
COG2,0.011190050424567655,0.0313,,1254
BOK,0.011189378001848391,0.0313,,13857
GABBR1,0.011183440733154122,0.0314,,4071
ATF7IP2,0.011181514039970659,0.0314,,9868
OXNAD1,0.011176249025407661,0.0315,,2276
GBAS,0.011173618875920548,0.0315,,4811
TCEB3-AS1,0.01116835979316875,0.0316,,204
THUMPD3-AS1,0.011164238658067933,0.0316,,2217
WDR60,0.011156682395047303,0.0317,,5274
KCTD13,0.011154524065615514,0.0317,,10007
USP6NL,0.011151218019297932,0.0318,,7419
CABLES2,0.011146601878399436,0.0318,,11678
ZMIZ2,0.011144738430386646,0.0318,,4790
TRBV7-6,0.011144073495728575,0.0319,,5166
CA11,0.011138052644965623,0.0319,,12475
ABCD3,0.011135773654521548,0.0319,,609
POLR2G,0.011126501118878127,0.0321,,6946
B3GALT4,0.01112631108237775,0.0321,,4187
FAM83G,0.011125070466334935,0.0321,,10589
HAUS4,0.011116231939233999,0.0322,,8897
RP11-138A9.1,0.011114405589567278,0.0322,,5098
TET3,0.01111378908887856,0.0322,,1620
ABTB1,0.011110240930329304,0.0322,,2689
SCAMP1,0.011109234434378638,0.0323,,3553
CHKB,0.011108005501339039,0.0323,,13027
DLG3,0.011104733394562994,0.0323,,5470
UBA2,0.011094801409818614,0.0324,,12188
DYRK1A,0.01109410007376413,0.0324,,13115
XRCC6,0.011088570502142125,0.0325,,12944
PSMD12,0.011085625860778547,0.0325,,11019
CCRL2,0.011081432227640327,0.0326,,2380
TRBV24-1,0.011079106592908651,0.0326,,5184
CTCF,0.011078023136126528,0.0326,,10192
TMEM74B,0.011076972286121648,0.0326,,14265
TPMT,0.011065815483337127,0.0328,,3982
HDAC2,0.01105166943819903,0.0329,,4455
ABCF2,0.011051055524389012,0.0329,,5244
IKBKB,0.011049938860536632,0.033,,5848
MBNL1-AS1,0.011042409431508757,0.033,,2780
GTF2I,0.011035348758126704,0.0331,,4861
RP11-467L13.7,0.011034075917528486,0.0331,,8053
RBM38,0.011033259603786278,0.0332,,11650
PARP1,0.01103230456829109,0.0332,,1226
KIAA1191,0.01102920881774053,0.0332,,3855
ITGAX,0.011028904640206855,0.0332,,13714
DGCR2,0.011018422333248094,0.0333,,12721
ANO8,0.011011587321344963,0.0334,,12071
CRLF2,0.011009963631647256,0.0334,,5280
RP11-25K19.1,0.011008263212361775,0.0335,,5883
ABCC10,0.011002007882767978,0.0335,,4286
ZNF770,0.010998844486909368,0.0336,,9338
LSM4,0.010997003922043183,0.0336,,12094
PHF23,0.010996356704855182,0.0336,,10473
NUP210,0.010993544046282723,0.0336,,2252
EFR3A,0.010987929231780207,0.0337,,6059
NCAPG,0.010986487618064157,0.0337,,3029
RPL26L1,0.010983150762477651,0.0338,,3844
PAFAH1B1,0.0109776326438487,0.0338,,10404
TM9SF1,0.010967949148502248,0.0339,,8931
AIM2,0.010965007562670605,0.034,,937
RCHY1,0.010963942916878768,0.034,,3118
C2orf49,0.01096276102153881,0.034,,1760
ATF6,0.010957879424895418,0.0341,,978
FSCN1,0.010956624692617559,0.0341,,4654
NUFIP2,0.010954486070080158,0.0341,,10642
FUCA1,0.010937823165000606,0.0343,,209
CIC,0.010937647195688611,0.0343,,12359
ZNF592,0.01093637164877873,0.0343,,9644
ARHGAP1,0.010935179848013087,0.0343,,6857
IPP,0.010935050315029499,0.0343,,448
CCDC14,0.010931009858451787,0.0344,,2675
RSBN1L,0.010930610116533792,0.0344,,4885
RGS3,0.010930295486872027,0.0344,,6434
NCSTN,0.010924787326584886,0.0345,,948
CCNH,0.01092251886248255,0.0345,,3575
ALAS1,0.010921377963477683,0.0345,,2488
BCL2,0.010917979603786902,0.0346,,11342
MR1,0.010913031001205883,0.0346,,1056
CTD-2186M15.3,0.010910868110241811,0.0346,,3407
PDK2,0.01090953501172299,0.0347,,10908
SLC8B1,0.01090112784892946,0.0348,,8464
TOM1L2,0.01090105625460514,0.0348,,10571
TRBV5-1,0.010897913534999746,0.0348,,5149
RAB23,0.010892324650531577,0.0349,,4331
GDAP2,0.010892106778672792,0.0349,,723
PTOV1,0.010889623165712523,0.0349,,12507
CHCHD1,0.01088959396210255,0.0349,,7612
ATXN7L1,0.01088305927071423,0.035,,5023
PLXNB1,0.010871702526211393,0.0351,,2401
MZT2A,0.010870536814572581,0.0351,,1843
SRGAP3,0.010865194348863221,0.0352,,2216
DDX60,0.010864116542557123,0.0352,,3319
AC009961.3,0.010857272317782992,0.0353,,1888
RB1CC1,0.01085551543909919,0.0353,,5867
DNMBP,0.010854924406975731,0.0353,,7719
SLAIN2,0.010839706564862167,0.0355,,3078
ACE,0.010837738148180084,0.0356,,10988
FER,0.010831690408116245,0.0356,,3613
GLI4,0.010831135978499051,0.0356,,6083
CD226,0.010830606812502646,0.0357,,11351
DDX50,0.010829303678130174,0.0357,,7565
CCDC86,0.01082283927467308,0.0358,,6902
EMC7,0.010822157241459842,0.0358,,9328
RWDD2B,0.01082029706987661,0.0358,,13062
SMARCC1,0.010816412535946512,0.0358,,2395
HYI,0.010813326433286983,0.0359,,414
SLU7,0.010798867103368292,0.0361,,3825
ATF2,0.01079185461588461,0.0361,,1937
PPIL1,0.01078900765104435,0.0362,,4233
TSPAN3,0.010783737101253011,0.0363,,9598
DDX18,0.010778532755923657,0.0363,,1802
MKLN1,0.010775871368101247,0.0364,,5101
WDR18,0.010769166257577331,0.0364,,11736
RP11-258F1.1,0.010767946154477993,0.0365,,10575
EFCAB14,0.0107668929867367,0.0365,,459
GSS,0.010758383632156266,0.0366,,11521
GOLPH3,0.010750829187610405,0.0367,,3406
ZBTB25,0.01074684402987035,0.0367,,9081
ERP44,0.010745715273329966,0.0367,,6388
SYNCRIP,0.010739875751671651,0.0368,,4376
MORC4,0.010734906954043447,0.0369,,5556
IER3,0.010731238356052341,0.0369,,4098
SEC24D,0.010725198558143167,0.037,,3233
KCTD21-AS1,0.010724803045546988,0.037,,7180
TRMT2B,0.010724566139953704,0.037,,5524
CTC-523E23.11,0.010722838342662354,0.037,,12193
EEF1G,0.010721403325945778,0.0371,,6927
HHLA3,0.010718781147038826,0.0371,,536
UBAC2-AS1,0.010717533852069715,0.0371,,8768
ZBTB2,0.01071318836768011,0.0372,,4554
TMEM14B,0.010712761165483805,0.0372,,3957
DRG1,0.010712109383902118,0.0372,,12841
WARS2,0.010710436687549644,0.0372,,725
CTD-2162K18.4,0.010697005608045424,0.0374,,12246
ATAD3C,0.01069442564506744,0.0374,,31
DGKD,0.010689052806939587,0.0375,,2154
LNPEP,0.010685330960797438,0.0375,,3601
DAPK3,0.010683251525880413,0.0376,,11817
RABIF,0.010679512179318545,0.0376,,1120
ARHGEF1,0.01067885647446167,0.0376,,12349
SERPINI1,0.010678576793195078,0.0376,,2807
DCAKD,0.010671880707587381,0.0377,,10837
NDUFS3,0.01067179381701433,0.0377,,6870
IFT74,0.010669538133882592,0.0377,,6200
APOL1,0.010666398015981416,0.0378,,12860
EFTUD2,0.010656283361409875,0.0379,,10834
TUBB6,0.01065575442056704,0.0379,,11237
GALC,0.010655215868590112,0.0379,,9193
TMEM11,0.0106500526154296,0.038,,10602
MRPL10,0.010641534637838975,0.0381,,10874
TMEM218,0.010638045816118038,0.0382,,7351
PLCD1,0.01063474905461094,0.0382,,2323
FAM120B,0.010633813543378053,0.0382,,4610
KIFAP3,0.010623495107322117,0.0384,,1017
NCS1,0.010622698650989564,0.0384,,6545
DNPEP,0.010621282381812324,0.0384,,2109
NOD1,0.010619332712766966,0.0384,,4731
TNKS2,0.010613395595056517,0.0385,,7670
SRGAP2,0.010604858449343581,0.0386,,1149
RBCK1,0.010600917460451163,0.0387,,11382
PTPRN2,0.01059273922839533,0.0388,,5271
NDUFV3,0.01059221226125063,0.0388,,13136
VTI1A,0.010588448881886103,0.0388,,7797
HOTAIRM1,0.010585286471890096,0.0389,,4720
BARD1,0.01057646536164275,0.039,,2073
VAMP4,0.01057597208275679,0.039,,1021
FXYD2,0.010571835010722517,0.0391,,7290
PSMA2,0.0105715804924667,0.0391,,4770
TIPIN,0.010571238883710138,0.0391,,9524
APOL3,0.010568698965782365,0.0391,,12858
LINC00467,0.01056614449373629,0.0391,,1173
FAM174B,0.010565334612731946,0.0391,,9688
DNLZ,0.010563700923499848,0.0392,,6594
GIPR,0.0105631562683057,0.0392,,12421
TTC30B,0.010560279521797774,0.0392,,1945
DHRSX,0.010560157623016384,0.0392,,5289
TRPT1,0.010556845133060877,0.0393,,6970
GLDC,0.010548195649716393,0.0394,,13625
CPNE3,0.01054651262195331,0.0394,,5944
IARS2,0.010546177102413467,0.0394,,1197
RPAP3,0.01054138937869746,0.0395,,8086
SLC35E1,0.01053766228807077,0.0395,,12056
PRCC,0.010537204153425609,0.0395,,930
NLRP2,0.010535087124740885,0.0396,,12590
NUP54,0.010534983964382093,0.0396,,3125
HSD17B7,0.010532335484907509,0.0396,,982
CENPH,0.01051953720514857,0.0398,,3503
HBP1,0.010517719340267837,0.0398,,5031
FBXO9,0.010516616139337477,0.0398,,4324
PDPK1,0.01051540686184753,0.0398,,9800
GTSF1L,0.010511928246303663,0.0399,,14080
ZNF862,0.010509586736776053,0.0399,,5219
ARID4A,0.0105043958740479,0.04,,9050
STRN,0.010503670287520849,0.04,,1465
RNF185,0.010502906723441651,0.04,,12836
OSBPL8,0.010502045988675778,0.04,,8319
GET4,0.010499841794050235,0.0401,,4621
HIVEP3,0.01049280729018704,0.0402,,394
LPP,0.010492405561016582,0.0402,,2880
SAFB,0.010483239862806894,0.0403,,11844
CCNA2,0.010481804465425603,0.0403,,3242
RP11-307C12.12,0.010481234961562178,0.0403,,874
BIRC6,0.010473883020215223,0.0404,,1458
PDZD8,0.010473208678387769,0.0404,,7810
ZNF81,0.010471844598111194,0.0404,,5385
ELF1,0.010470324905643834,0.0405,,8665
FAM160A2,0.010463292479705788,0.0406,,6724
FBXO31,0.01046319706851973,0.0406,,10322
JSRP1,0.01046022164824748,0.0406,,11783
UBXN2A,0.010455964620804795,0.0407,,1385
BTF3L4,0.010443677904016603,0.0408,,474
CREBL2,0.010432519146659111,0.041,,7991
ZNF701,0.010432448906182777,0.041,,12552
RGPD5,0.010428823875198168,0.0411,,1771
DENND1B,0.010428574842815478,0.0411,,1090
NMT2,0.010427361465758733,0.0411,,7440
NEMP1,0.010427264227358367,0.0411,,8232
RP11-930P14.2,0.010425489326494357,0.0411,,5842
KIAA0430,0.010423975137772842,0.0411,,9901
CDK8,0.010422668975817312,0.0411,,8623
C19orf12,0.010422384654430626,0.0411,,12167
RP11-327F22.1,0.010421441304724001,0.0412,,10104
PARP4,0.010421250817503374,0.0412,,8616
SNAPC4,0.01041838767656808,0.0412,,6596
WDYHV1,0.01041284271763664,0.0413,,6037
PI16,0.010410838109314055,0.0413,,13903
SGK494,0.010410434110730922,0.0413,,10624
NUDT22,0.01040707989209436,0.0414,,6971
VIPAS39,0.010405352581643951,0.0414,,9180
HDGF,0.010392752308991752,0.0416,,929
GHDC,0.010388156895804782,0.0416,,10782
CPPED1,0.010387215477532668,0.0417,,9887
KIAA1429,0.010377982689666969,0.0418,,5962
ENSA,0.010376584497679971,0.0418,,805
STX3,0.010368731781325777,0.0419,,6899
NDRG3,0.010367754554945645,0.0419,,11547
TRBV7-2,0.010360197150612243,0.042,,5153
ZNF428,0.010358040136060299,0.0421,,12374
KISS1R,0.010357356004808011,0.0421,,11734
RP4-800J21.3,0.010357011906192962,0.0421,,11649
SETD9,0.010356183176052499,0.0421,,3473
BCL2L14,0.010355905563267643,0.0421,,14000
NEDD1,0.010355141822746236,0.0421,,8361
AC011043.1,0.010351807054222827,0.0422,,13195
OGFOD3,0.010349476812146369,0.0422,,11188
SLC25A26,0.010345983987968729,0.0422,,2541
MRPL53,0.010345951407618698,0.0422,,1632
P3H4,0.010343163665121575,0.0423,,10770
KPNA3,0.010335785121876936,0.0424,,8713
RFC1,0.010334764264572022,0.0424,,3053
BIVM,0.010333507735971111,0.0424,,8783
GANC,0.01032504131089099,0.0426,,9388
PTPN9,0.010321361304451247,0.0426,,9587
PMF1,0.010317535748677425,0.0427,,913
SGSM2,0.010310239304563259,0.0428,,10401
MCM2,0.010307724717898242,0.0428,,2687
MAGED1,0.010303055331007102,0.0429,,5425
SAMD4B,0.010300018714055503,0.0429,,12294
ABCD2,0.010298185629740336,0.0429,,8064
PPP6R2,0.01029560047683328,0.043,,13014
LPGAT1,0.010292839545777198,0.043,,1176
KDM4A,0.01028704372385653,0.0431,,415
NHEJ1,0.010286858409080347,0.0431,,2097
NSMCE3,0.01028453241480991,0.0432,,9318
TTLL12,0.010274408305286043,0.0433,,12971
GALNT3,0.010266564590820747,0.0434,,1900
ZNF574,0.010258334818861861,0.0435,,12352
AIMP2,0.010255242262984342,0.0436,,4658
ANKS3,0.010255187848277801,0.0436,,9849
ZNF213-AS1,0.010251898146013934,0.0436,,9819
TUFT1,0.010243304729361892,0.0438,,832
TUBB2B,0.010242855143436487,0.0438,,3935
TSC22D2,0.01024090015757632,0.0438,,2771
FBXO32,0.010237169468906767,0.0439,,6038
UHRF2,0.010233406642469614,0.0439,,6172
COL1A1,0.010230591929497995,0.044,,10910
SCARB2,0.010220935240856014,0.0441,,3126
PDHA1,0.01021533867491575,0.0442,,5325
F2RL1,0.01021458674284204,0.0442,,3545
BCAS2,0.010212361217503409,0.0442,,707
NME1,0.01019705030060238,0.0445,,10924
RAD51,0.010192142324166325,0.0445,,9361
HPCAL4,0.010191428680690461,0.0445,,13494
RAD50,0.010182882591339851,0.0447,,3671
TBC1D22B,0.010171716817303226,0.0448,,4239
C11orf1,0.010147581148706048,0.0452,,7264
CNOT6,0.010147303988978165,0.0452,,3908
UBXN1,0.010136697243450265,0.0454,,6940
RPRD2,0.01013666171232203,0.0454,,800
CAMSAP1,0.010134932388038595,0.0454,,6587
IPO9,0.010133739443380101,0.0454,,1110
SNRPA1,0.010133018367400761,0.0454,,9706
NBPF15,0.010132014208337002,0.0455,,740
DHRS4,0.010130726328883469,0.0455,,8915
HNRNPM,0.010130580513282483,0.0455,,11900
CRELD1,0.0101231151782264,0.0456,,2232
TET2,0.010122596749446822,0.0456,,3203
MAD2L1,0.01011727324627089,0.0457,,3237
TNFSF11,0.010105883534686222,0.0459,,8676
AC058791.1,0.01010498264357342,0.0459,,5097
EBAG9,0.01010281045670472,0.0459,,6014
WIPF2,0.010102187332181422,0.0459,,10755
NT5DC2,0.010097997777387867,0.046,,2499
POGZ,0.010089308228233933,0.0461,,830
HERPUD2,0.010088141393400377,0.0461,,4742
GID4,0.010083511180849726,0.0462,,10573
GOLGA3,0.01008324386248689,0.0462,,8586
ZMYND11,0.01008133401593851,0.0462,,7387
OSBPL6,0.010081263254327972,0.0462,,14128
GOLGA8A,0.010077734343788638,0.0463,,9335
MANEAL,0.01007648318552178,0.0463,,354
SAP25,0.010075977412432265,0.0463,,4971
ADIPOR2,0.010075357142131114,0.0463,,7886
ADAM8,0.01007504759509081,0.0463,,7867
MYLPF,0.010074309715369401,0.0464,,10027
STXBP1,0.010070482946989999,0.0464,,6486
PEX16,0.010067822665009612,0.0465,,6850
ALDOC,0.010066721019877083,0.0465,,10622
NIPBL,0.010065061025307466,0.0465,,3422
LIF,0.010064077532948546,0.0465,,12817
INA,0.010059477213189186,0.0466,,7766
SBNO2,0.01005433167820172,0.0467,,11744
ELOVL1,0.010054073750260177,0.0467,,411
PRMT9,0.010053217166177903,0.0467,,3291
ZNF226,0.010051592123307092,0.0467,,12393
STK16,0.01004837846517947,0.0468,,2106
HUS1,0.010047874104922316,0.0468,,4802
KLHL6,0.010047097142408716,0.0468,,2846
SLC35A5,0.01004687556561979,0.0468,,2618
PRRC2C,0.010045976746570815,0.0468,,1020
CCDC12,0.01004579562164343,0.0468,,2384
ABCA2,0.010044483310945877,0.0468,,6618
MED24,0.010040034716215793,0.0469,,10749
RARS,0.010039991460052536,0.0469,,3832
PHF8,0.010034814667436859,0.047,,5435
MYLIP,0.010025286723137645,0.0471,,3975
DNM1L,0.010025090457030351,0.0471,,8058
RP11-489E7.4,0.010023753486538311,0.0472,,5801
PAOX,0.0100202308475404,0.0472,,7873
FAR1,0.01001776660272376,0.0473,,6769
IGKC,0.01001551338302449,0.0473,,1687
SENP8,0.010014004957559101,0.0473,,9548
CHD6,0.010012509402039179,0.0473,,11569
GRK6,0.010009074974012443,0.0474,,3873
SYAP1,0.010008270435047388,0.0474,,5317
TMEM102,0.010008087124220336,0.0474,,10487
KANSL3,0.009995307282937292,0.0476,,1711
RBM42,0.009994957208210115,0.0476,,12206
SUPT7L,0.009994242417140262,0.0476,,1434
ZNF630,0.009992241666714906,0.0477,,5387
H2AFJ,0.009990116750585334,0.0477,,8002
SLC22A18,0.009988124717077643,0.0477,,6706
RP11-15H20.7,0.009984538659466665,0.0478,,12155
ANKRD13A,0.00997196042225605,0.048,,8427
PCGF6,0.009965739867422649,0.0481,,7767
SPCS2,0.009964155325541556,0.0481,,7152
COL6A3,0.009964035532626167,0.0481,,2161
RCC2,0.009963853684630396,0.0481,,165
ZC3H11A,0.009961425261299964,0.0482,,1129
PRPF39,0.009958650433573241,0.0482,,8987
GMFB,0.009956734532775584,0.0482,,9031
SULT1A1,0.009953746952570454,0.0483,,9975
HOOK1,0.009953425475731829,0.0483,,510
MLF1,0.009952817453195142,0.0483,,2794
RP13-977J11.2,0.00995093238282319,0.0483,,8579
PIK3AP1,0.009941245726380204,0.0485,,7694
KIAA0100,0.009941139058998698,0.0485,,10625
ZNF527,0.009939756516790292,0.0485,,12257
AC007246.3,0.00993498691111421,0.0486,,1486
EIF5A,0.009934019242718735,0.0486,,10478
AKAP2,0.009933095369048602,0.0486,,6407
PTPRE,0.009930929501624261,0.0487,,7854
LRRC8B,0.00992935330610588,0.0487,,584
KIF22,0.009926589333507232,0.0487,,10000
AL356585.2,0.009917757852428703,0.0489,,14187
CLASP2,0.009914808383924697,0.0489,,2312
GPR25,0.009911752955767855,0.049,,1100
WASL,0.009911030813731682,0.049,,5062
HECW2,0.009909625686960761,0.049,,1996
POFUT2,0.009906956769956026,0.049,,13165
DENND2D,0.009906734154478729,0.049,,680
EID3,0.00990614351774897,0.0491,,8389
CRTC1,0.00990272743648161,0.0491,,12105
UBE2E1,0.009901319316937192,0.0491,,2286
QSER1,0.009897940112683423,0.0492,,6814
AC113404.1,0.00989733584018783,0.0492,,3541
PTGES2,0.009892290119215674,0.0493,,6502
PTEN,0.009888570720156207,0.0493,,7653
C1orf123,0.009880207321127248,0.0495,,487
RAB3A,0.009873792494825066,0.0496,,12090
SLC46A3,0.00987377115886316,0.0496,,8636
PHACTR4,0.009870928295093579,0.0496,,271
USP25,0.009868841590172697,0.0497,,13049
TRBV21-1,0.00986133476359461,0.0498,,5182
RP11-1398P2.1,0.009856910565321383,0.0499,,2953
API5,0.009856304213173876,0.0499,,6834
METTL12,0.009856219486457332,0.0499,,6938
PPP3CC,0.009853738985327404,0.0499,,5755
RMRP,-0.01057137802528867,0.0487,,6242
SCML4,-0.010586882242073487,0.0485,,4423
LIN37,-0.0106220348315467,0.0479,,12215
PRKAA1,-0.010657784201168405,0.0473,,3430
POLA2,-0.010667771030656761,0.0472,,7011
CHP1,-0.010668821951794671,0.0472,,9373
ZNF33A,-0.010682863723820036,0.0469,,7504
TGS1,-0.010684580262717793,0.0469,,5873
CHMP4A,-0.010695716461553475,0.0467,,8932
UPF1,-0.010715806074636042,0.0464,,12106
PAN3-AS1,-0.010724939137355198,0.0463,,8632
RP11-1000B6.3,-0.010782005618457383,0.0454,,9325
TRIM13,-0.010786435634102393,0.0453,,8716
ALG11,-0.01080873262381134,0.045,,8724
KCNC4,-0.01081185993043139,0.0449,,665
PYGO2,-0.010812324891392175,0.0449,,873
ABCD4,-0.010842007241486602,0.0445,,9146
ZNF429,-0.010882978912936892,0.0439,,12148
ABHD11,-0.010889043998872324,0.0438,,4854
KRBA1,-0.010889261907089488,0.0438,,5217
NIPSNAP3A,-0.010928439720989664,0.0432,,6396
ZBTB11,-0.01093949123597564,0.043,,2591
RP11-327P2.5,-0.011002217986723632,0.0421,,8723
ZNF74,-0.011012806819791655,0.0419,,12741
OSGIN2,-0.011120343050354146,0.0404,,5947
DUSP18,-0.011136501736898535,0.0402,,12829
PSME3,-0.011145665744567965,0.0401,,10800
RREB1,-0.011149737851683971,0.04,,3944
RFWD2,-0.01115091363847664,0.04,,1040
GNPNAT1,-0.01118147492226616,0.0396,,9026
ATG16L2,-0.011181863800884035,0.0396,,7132
PTCD1,-0.01127439210608386,0.0383,,4936
PLPP5,-0.01130096260497716,0.0379,,5825
USP32,-0.011301028689019294,0.0379,,10975
SBNO1,-0.011301440137500986,0.0379,,8546
DHX16,-0.01133136698780391,0.0375,,4090
MARK2,-0.011376099697377663,0.0369,,6963
ZDHHC20,-0.01140005438835811,0.0366,,8609
PCYOX1,-0.011411488837683828,0.0365,,1595
ACO1,-0.011437145563935996,0.0362,,6203
ARL8A,-0.011444351155981313,0.0361,,1114
TRAPPC9,-0.011457627964829402,0.0359,,6070
TM9SF3,-0.01146455447017876,0.0358,,7693
ORAOV1,-0.011516333356975989,0.0352,,7111
PNRC2,-0.011532015183113139,0.035,,210
MLH3,-0.01156585308646799,0.0345,,9155
FBXO3,-0.011645432914486067,0.0336,,6822
FOXO3,-0.011666810726834734,0.0333,,4429
DUS2,-0.011685476756016335,0.0331,,10213
TCTA,-0.01169303229749449,0.033,,2435
MGAT2,-0.01169486279322879,0.033,,8994
SNHG9,-0.01171830184848297,0.0327,,9773
ZBED5,-0.01173490030529775,0.0325,,6760
ADIRF,-0.01181327668527376,0.0316,,13993
CTD-2095E4.5,-0.011848455521864068,0.0312,,10673
ZNF284,-0.01185202076752835,0.0311,,12388
ADAM17,-0.011956557334606715,0.03,,1351
NSRP1,-0.01195746175625005,0.03,,10651
HARS2,-0.011975357856126767,0.0298,,3752
GINM1,-0.011979938582930177,0.0297,,4544
COG5,-0.012026636603166458,0.0292,,5032
AEN,-0.012031631214387209,0.0292,,9654
TRPM7,-0.01204889746815378,0.029,,9447
RNF8,-0.012058548249324261,0.0289,,4240
ZNF506,-0.012091362399559031,0.0285,,12131
ZNF273,-0.01210697113080381,0.0284,,4822
UTP20,-0.01212232802774478,0.0282,,8371
PDCD6IP,-0.0121309791899186,0.0281,,2313
DARS,-0.012131650724936409,0.0281,,1854
PGBD4,-0.012132984679800916,0.0281,,9329
MTFMT,-0.012190682029130701,0.0275,,9512
SLC25A51,-0.01221919902491607,0.0272,,6270
TRAV36DV7,-0.012262058139261341,0.0268,,8875
FLJ37453,-0.01230487993129747,0.0263,,148
EFCAB7,-0.012312242685394442,0.0263,,520
